id,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_index,cons_conf_index,lending_rate3m,nr_employed,subscribe
3691,51,blue-collar,married,unknown,no,no,no,telephone,may,fri,1527,1,35,4,failure,1.1,92.59,-37.93,1.58,4894.46,no
3692,29,admin.,married,university.degree,no,yes,no,cellular,aug,wed,208,0,1011,0,nonexistent,1.4,89.42,-36.85,4.87,5055.57,no
3693,54,entrepreneur,married,university.degree,no,yes,no,cellular,apr,thu,456,0,975,0,nonexistent,-1.8,88.88,-48.74,1.43,5185.78,no
3694,25,admin.,married,university.degree,no,yes,no,telephone,jun,tue,1775,1,751,6,success,-2.9,92.32,-36.41,1.12,5167.28,no
3695,31,technician,single,professional.course,no,yes,no,cellular,aug,wed,237,0,958,0,nonexistent,1.4,96.62,-34.58,5.04,5170.59,no
3696,30,entrepreneur,married,basic.9y,no,no,no,telephone,may,tue,369,1,1034,0,nonexistent,1.1,93.14,-35.63,5.05,5040.46,no
3697,35,unemployed,single,university.degree,no,unknown,unknown,cellular,nov,thu,1343,44,769,6,nonexistent,-0.1,92.84,-26.46,4.16,5220.87,yes
3698,19,student,single,high.school,unknown,no,yes,cellular,may,tue,102,3,989,0,nonexistent,-1.8,89.08,-46.52,1.35,5068.5,no
3699,49,admin.,divorced,basic.6y,no,no,no,cellular,nov,tue,4327,2,350,3,failure,-0.1,91.94,-41.63,5.03,5272.27,no
3700,49,technician,married,professional.course,no,yes,no,cellular,jul,fri,190,3,975,0,nonexistent,1.4,92.32,-41.5,4.74,5285.6,no
3701,28,blue-collar,married,basic.6y,no,yes,yes,cellular,nov,thu,2131,0,308,5,failure,-0.1,98.85,-44.79,0.74,4882.1,no
3702,32,blue-collar,single,high.school,no,no,no,telephone,jul,fri,172,2,1026,0,nonexistent,1.4,95.89,-42.35,5.16,5013.74,no
3703,30,admin.,single,university.degree,no,no,no,cellular,nov,tue,709,0,334,0,nonexistent,-0.1,97.23,-37.13,0.65,5390.13,no
3704,36,blue-collar,married,basic.6y,unknown,no,no,cellular,jul,wed,242,1,995,0,nonexistent,1.4,96.26,-42.99,5.06,5128.76,no
3705,40,technician,married,university.degree,no,no,no,telephone,may,fri,419,0,1040,0,nonexistent,1.1,92.77,-35.48,4.79,5388.25,no
3706,31,technician,single,university.degree,no,yes,no,cellular,aug,wed,4076,1,602,6,failure,1.4,93.63,-46.05,3.43,4954.64,no
3707,43,retired,married,professional.course,unknown,yes,no,telephone,jun,wed,144,16,970,0,nonexistent,1.4,92,-41.21,4.85,5332.66,no
3708,45,technician,divorced,professional.course,no,no,no,cellular,jul,wed,178,2,1040,0,nonexistent,1.4,91.19,-43.81,5.1,4987.6,no
3709,32,technician,single,professional.course,no,yes,no,cellular,may,mon,776,0,776,2,success,-1.8,90.6,-32.58,4.24,5042.83,no
3710,50,admin.,married,high.school,no,no,no,cellular,may,tue,539,0,800,2,success,-1.8,90.43,-37.99,2.46,5142.3,no
3711,32,services,divorced,high.school,no,yes,no,cellular,jul,mon,5082,1,783,6,nonexistent,1.4,88.77,-40.53,1.38,4842.66,no
3712,31,technician,single,professional.course,no,no,no,cellular,apr,mon,33,1,6,1,success,-1.8,91.3,-47.47,1.42,5328.55,no
3713,27,admin.,single,high.school,no,yes,no,telephone,jun,wed,199,0,1001,1,failure,-1.7,98,-38.76,0.75,4826.87,no
3714,33,technician,married,professional.course,no,yes,no,cellular,apr,fri,174,2,1015,0,nonexistent,-1.8,92.79,-47.61,1.47,4961.42,no
3715,29,blue-collar,single,university.degree,no,no,no,cellular,apr,tue,1966,3,453,6,failure,-1.8,97.39,-45.67,4.09,4935.25,yes
3716,33,technician,single,university.degree,no,yes,no,cellular,aug,fri,3020,4,128,3,failure,1.4,97.75,-28.61,2.32,4936.47,yes
3717,47,blue-collar,married,basic.9y,no,no,no,telephone,may,fri,387,13,999,0,nonexistent,1.1,92.96,-36.61,5.03,5004.12,no
3718,26,self-employed,single,university.degree,no,yes,no,cellular,jun,wed,3520,2,706,3,failure,-2.9,92.94,-47.64,1.43,4876.24,no
3719,35,admin.,single,high.school,no,no,no,cellular,may,thu,2141,2,261,0,failure,-1.8,96.41,-44.34,0.92,5360.42,no
3720,35,admin.,divorced,high.school,no,yes,yes,cellular,may,fri,70,1,1027,0,nonexistent,-1.8,92.98,-47.4,1.23,4884.93,no
3721,34,blue-collar,married,basic.9y,no,no,no,telephone,may,thu,3411,0,528,3,nonexistent,1.1,93.37,-41.9,2.25,5120.42,no
3722,39,admin.,single,high.school,no,no,no,cellular,may,mon,198,3,1019,0,nonexistent,-1.8,96.98,-48.14,1.28,4961.42,no
3723,62,retired,married,basic.4y,no,no,no,cellular,oct,mon,85,0,1031,0,nonexistent,-3.4,92.98,-27.89,0.76,5047.6,no
3724,24,services,divorced,high.school,no,no,no,telephone,may,fri,69,1,976,0,nonexistent,1.1,98.5,-35.92,4.83,5128.7,no
3725,27,technician,single,professional.course,no,yes,yes,telephone,may,thu,3262,3,794,1,nonexistent,1.1,91.12,-43.86,1.49,4947.88,no
3726,28,admin.,single,university.degree,no,yes,no,cellular,aug,fri,2300,2,585,5,success,1.4,96.72,-30.17,3.04,4900.61,no
3727,41,blue-collar,married,basic.9y,no,no,no,cellular,jul,tue,115,2,998,0,nonexistent,1.4,96.07,-41.58,4.96,5128.76,no
3728,70,blue-collar,unknown,basic.9y,no,no,yes,telephone,oct,tue,172,24,987,0,nonexistent,-1.8,92.8,-44.62,1.25,4884.93,no
3729,35,blue-collar,married,basic.9y,no,yes,no,telephone,may,tue,267,1,998,0,nonexistent,1.1,92.58,-38.14,4.72,5305.2,no
3730,70,retired,married,basic.4y,no,no,no,cellular,oct,fri,159,1,6,1,success,-3.4,88.82,-26.11,0.72,5188.09,no
3731,34,admin.,single,university.degree,no,yes,yes,cellular,may,mon,417,1,995,0,nonexistent,-1.8,97.44,-44.07,1.25,4895.13,no
3732,41,management,married,unknown,no,no,no,telephone,may,fri,3989,1,668,4,failure,1.1,94.31,-31.92,0.73,5180.38,no
3733,30,technician,single,high.school,no,no,no,telephone,may,wed,863,1,757,3,success,1.1,91.85,-42.9,0.66,5124.73,no
3734,47,technician,married,professional.course,no,yes,no,cellular,nov,thu,2660,0,232,2,success,-0.1,89.26,-37.66,1.49,5440.41,no
3735,33,technician,married,professional.course,no,no,no,telephone,mar,thu,289,1,5,1,success,-1.8,89.26,-36.01,0.66,5013.7,no
3736,42,self-employed,unknown,professional.course,unknown,unknown,unknown,telephone,dec,wed,69,26,1034,0,nonexistent,-1.8,91.59,-44.58,1.33,5022.61,yes
3737,30,technician,single,professional.course,no,no,no,cellular,nov,fri,1342,2,751,1,success,-0.1,88.4,-29.09,1.73,5386.46,yes
3738,52,management,married,high.school,no,yes,no,cellular,may,mon,1764,3,927,0,failure,-1.8,96.71,-36.03,2.7,5190.96,no
3739,57,entrepreneur,married,unknown,unknown,yes,no,telephone,jun,tue,553,1,961,0,nonexistent,1.4,94.93,-41.29,4.78,5458.13,no
3740,29,management,married,university.degree,no,no,no,telephone,jun,wed,2312,1,409,5,nonexistent,1.4,95.99,-47.08,3.49,4845.38,yes
3741,35,blue-collar,single,professional.course,no,no,yes,cellular,jul,mon,4213,2,913,3,nonexistent,1.4,95.16,-37.94,2.06,5015.63,no
3742,36,technician,single,university.degree,no,yes,no,cellular,jul,mon,120,3,958,0,nonexistent,1.4,91.66,-41.41,4.82,5452.9,no
3743,47,blue-collar,married,basic.4y,no,no,no,telephone,may,wed,80,0,661,1,nonexistent,1.1,95.01,-27.28,0.9,5155.25,no
3744,35,management,married,university.degree,no,no,no,cellular,aug,wed,45,7,949,0,nonexistent,1.4,96.9,-35.81,5.11,5254.24,no
3745,69,technician,married,university.degree,yes,unknown,no,cellular,apr,tue,156,23,992,0,nonexistent,1.4,97.46,-36.78,4.74,5411.08,yes
3746,52,retired,married,basic.9y,no,yes,no,telephone,may,thu,4399,1,3,5,failure,1.1,97.76,-33.38,0.97,4939.37,no
3747,28,admin.,single,university.degree,no,no,yes,telephone,jun,wed,2790,0,351,2,nonexistent,1.4,95.92,-27.68,2.79,5049.12,no
3748,87,unemployed,divorced,basic.6y,no,yes,no,telephone,nov,fri,1521,1,653,1,success,-3.4,94.52,-32.6,3.69,5297.05,no
3749,33,admin.,single,high.school,no,yes,yes,cellular,jul,wed,682,0,1018,0,nonexistent,1.4,94.38,-44.4,4.74,4971.92,yes
3750,33,blue-collar,married,basic.9y,no,yes,no,telephone,may,thu,2540,1,920,4,nonexistent,1.1,95.31,-30.2,3.51,5237.66,no
3751,27,services,single,university.degree,no,yes,no,cellular,apr,thu,196,1,1016,0,nonexistent,-1.8,90.46,-49.17,1.42,4915.53,no
3752,31,technician,single,university.degree,no,yes,yes,cellular,jun,wed,202,2,1001,0,nonexistent,-2.9,97.51,-40.55,1.32,5172.64,no
3753,54,blue-collar,married,basic.9y,no,yes,no,cellular,aug,tue,3749,1,166,5,nonexistent,1.4,97.72,-40.51,5.17,5236.61,no
3754,52,unemployed,married,high.school,no,yes,no,telephone,may,thu,1102,0,245,1,success,1.1,92.49,-40.22,1.02,5144.53,no
3755,73,entrepreneur,single,professional.course,yes,yes,yes,cellular,dec,thu,133,11,973,0,nonexistent,1.1,95.59,-37.23,5.07,5092.37,no
3756,28,admin.,single,high.school,no,no,yes,cellular,mar,fri,3931,2,354,6,failure,-1.8,97.84,-42.25,2.44,5105.5,no
3757,30,self-employed,single,university.degree,no,no,no,telephone,jun,wed,572,0,988,0,nonexistent,1.4,94.27,-43.17,4.88,5452.9,yes
3758,45,services,married,high.school,no,yes,no,cellular,nov,tue,1540,0,208,1,failure,-0.1,95.93,-38.09,3.73,4770.25,no
3759,37,admin.,divorced,university.degree,no,yes,no,cellular,aug,tue,1451,1,734,5,nonexistent,1.4,93.43,-33.58,4.26,4925.06,no
3760,36,technician,married,professional.course,no,yes,no,telephone,jun,fri,1726,1,257,5,success,-2.9,96.98,-35.45,4.09,5094.28,yes
3761,50,management,divorced,university.degree,unknown,no,no,telephone,jun,tue,41,1,1010,0,nonexistent,1.4,98.33,-42.84,4.78,5358.8,no
3762,54,management,married,professional.course,unknown,yes,no,cellular,nov,thu,220,1,982,1,failure,-0.1,95.43,-40.53,4.04,5434.8,no
3763,53,entrepreneur,married,university.degree,no,yes,no,cellular,nov,mon,3930,0,696,0,success,-0.1,93.43,-27.76,1.8,5003.91,no
3764,52,management,married,university.degree,no,yes,no,cellular,nov,thu,103,1,969,0,nonexistent,-0.1,95.43,-43.97,4.26,4993.16,no
3765,42,admin.,married,university.degree,no,no,no,telephone,jun,thu,30,2,1039,0,nonexistent,1.4,91.25,-42.42,4.88,5322.2,no
3766,94,self-employed,unknown,professional.course,unknown,yes,unknown,cellular,aug,tue,120,48,4,1,success,-2.9,93.21,-30.55,0.91,5203.1,yes
3767,32,management,single,basic.6y,unknown,unknown,unknown,cellular,aug,thu,101,24,973,0,nonexistent,-0.1,88.81,-42.88,4.06,5429.61,no
3768,31,self-employed,unknown,illiterate,yes,unknown,no,cellular,jul,fri,2689,13,709,4,nonexistent,-3,90.92,-47.09,3.28,5026.12,yes
3769,55,management,divorced,university.degree,unknown,yes,yes,telephone,jun,tue,227,1,976,0,nonexistent,1.4,96.92,-41.04,5.08,5358.8,no
3770,30,admin.,married,high.school,no,yes,no,telephone,jul,mon,102,2,1025,0,nonexistent,1.4,93.54,-42.95,4.78,5092.16,no
3771,28,self-employed,single,university.degree,no,no,no,telephone,may,wed,44,5,188,6,success,1.1,95.15,-39.5,4.18,4912.27,no
3772,33,admin.,single,university.degree,no,no,yes,telephone,may,tue,4729,2,255,2,success,1.1,93.15,-46.71,3.03,5117.91,no
3773,30,services,married,high.school,unknown,unknown,unknown,telephone,jun,fri,3054,0,197,5,failure,1.4,96.66,-39.39,1.55,5121.71,no
3774,45,blue-collar,married,basic.9y,no,no,no,cellular,jul,mon,2610,4,883,6,nonexistent,1.4,95.23,-33.08,4.6,5310.2,no
3775,41,blue-collar,married,basic.4y,no,yes,no,cellular,aug,tue,3063,3,447,3,nonexistent,1.4,89.39,-39.76,2.97,4792.97,no
3776,30,services,married,high.school,no,no,yes,cellular,jul,tue,1852,3,108,5,nonexistent,1.4,98.13,-52.71,3.86,4846.9,no
3777,53,unemployed,married,high.school,unknown,yes,no,telephone,jun,wed,1221,2,907,3,nonexistent,1.4,92.77,-28.33,4.27,5264.39,no
3778,33,blue-collar,married,basic.6y,no,yes,no,telephone,may,fri,117,6,1039,0,nonexistent,1.1,89.57,-36.54,4.93,5185.8,no
3779,47,admin.,married,high.school,no,yes,no,cellular,nov,fri,3074,2,624,5,success,-0.1,96.09,-44.92,3.96,5151.41,no
3780,46,services,divorced,basic.4y,unknown,no,no,cellular,jul,wed,69,5,1023,0,nonexistent,1.4,98.42,-40.9,4.77,5280.38,no
3781,39,admin.,married,unknown,no,yes,no,cellular,jul,wed,89,3,1047,0,nonexistent,1.4,96.26,-42.95,5,5139.22,no
3782,32,admin.,married,university.degree,no,yes,yes,cellular,may,thu,180,0,969,0,nonexistent,-1.8,96.23,-44.72,1.36,5175.58,no
3783,46,technician,divorced,professional.course,no,no,no,cellular,apr,thu,3984,1,414,0,failure,-1.8,95.36,-43.38,2.67,5263.02,no
3784,47,admin.,married,high.school,no,no,no,telephone,jun,fri,364,1,980,0,nonexistent,1.4,96.35,-41.34,4.88,5128.76,no
3785,35,admin.,married,university.degree,no,yes,no,cellular,jul,tue,93,3,985,0,nonexistent,1.4,94.38,-40.9,4.88,5107.85,no
3786,44,technician,married,professional.course,no,no,yes,telephone,may,fri,700,2,1031,0,nonexistent,1.1,96.9,-35.96,5.04,5346.73,no
3787,29,admin.,single,university.degree,no,yes,no,cellular,aug,fri,1872,1,208,6,success,-2.9,92.24,-42.14,3.64,4938.44,no
3788,50,admin.,married,university.degree,no,yes,yes,cellular,may,wed,4079,0,991,4,nonexistent,-1.8,91.12,-31.24,1.72,5088.75,no
3789,38,retired,unknown,basic.9y,yes,yes,yes,cellular,mar,thu,2593,14,676,2,success,1.4,93.84,-42.47,2.34,5098.4,yes
3790,26,technician,single,professional.course,no,no,no,telephone,may,fri,236,2,955,0,nonexistent,1.1,93.71,-37.74,5.04,5414.21,no
3791,31,admin.,single,university.degree,no,yes,no,cellular,may,mon,2989,0,122,2,failure,-1.8,97.13,-37.72,3.78,5095.85,no
3792,59,admin.,divorced,basic.9y,unknown,no,no,telephone,may,tue,207,0,974,0,nonexistent,1.1,94.08,-37.89,5,5341.53,no
3793,40,blue-collar,married,basic.6y,unknown,no,no,cellular,jul,tue,112,2,1012,0,nonexistent,1.4,92.69,-41.5,4.83,5411.08,no
3794,39,blue-collar,married,unknown,no,no,no,telephone,jun,mon,416,2,997,0,nonexistent,1.4,98.24,-40.25,4.66,5358.8,no
3795,46,blue-collar,married,basic.9y,no,no,no,telephone,may,thu,1861,1,1013,0,nonexistent,1.1,89.65,-33.3,3.99,5115.77,no
3796,46,technician,married,professional.course,no,yes,no,telephone,jun,mon,80,1,1020,0,nonexistent,1.4,96.82,-42.55,5.13,5045.11,no
3797,45,admin.,married,high.school,no,yes,yes,cellular,jul,mon,1301,3,751,1,success,1.4,97.42,-43.12,4.85,5170.38,no
3798,56,retired,married,high.school,no,no,no,cellular,nov,fri,1771,0,223,6,failure,-0.1,90.8,-46.35,3.57,5142.72,no
3799,55,retired,married,basic.4y,unknown,yes,no,telephone,jun,mon,48,1,999,0,nonexistent,1.4,93.14,-41.67,4.8,5364.03,no
3800,31,technician,single,university.degree,no,no,no,cellular,aug,tue,3173,1,41,3,nonexistent,1.4,89,-49.14,0.74,5316.94,no
3801,46,housemaid,divorced,basic.4y,unknown,yes,no,cellular,jul,tue,169,1,1024,0,nonexistent,1.4,97.11,-42.14,4.99,5290.83,no
3802,32,technician,married,professional.course,no,no,no,cellular,jul,tue,680,0,1029,0,nonexistent,1.4,94.48,-43.76,4.71,4966.69,no
3803,53,housemaid,married,basic.4y,unknown,no,yes,cellular,jul,wed,311,2,251,5,success,1.4,89.92,-41.61,2.89,5401.48,no
3804,26,technician,single,professional.course,no,yes,no,cellular,aug,thu,63,1,3,1,success,-2.9,93.49,-30.36,0.87,5121.88,yes
3805,43,admin.,divorced,university.degree,no,yes,no,cellular,aug,wed,550,1,988,0,success,1.4,93.14,-42.43,0.68,5113.37,no
3806,47,services,married,professional.course,no,yes,no,telephone,may,fri,256,0,1047,0,nonexistent,1.1,90.98,-35.81,4.92,5362.3,no
3807,56,management,married,university.degree,no,no,no,cellular,nov,tue,350,0,1001,0,nonexistent,-0.1,94.13,-43.42,4.33,5008.75,no
3808,57,retired,divorced,professional.course,unknown,yes,no,telephone,may,tue,537,1,1023,0,nonexistent,1.1,89.85,-37.74,4.64,5024.88,no
3809,37,blue-collar,married,basic.9y,no,no,no,cellular,nov,wed,1018,0,1023,0,nonexistent,-0.1,92.54,-42.92,4.19,5149.03,no
3810,37,management,married,university.degree,no,no,no,cellular,nov,mon,222,2,1006,0,nonexistent,-0.1,93.66,-43.26,4.11,5408.82,no
3811,37,technician,married,professional.course,no,yes,no,telephone,may,tue,2747,2,54,1,failure,1.1,90.72,-31.18,3.92,5078.27,no
3812,49,blue-collar,married,basic.9y,no,yes,no,telephone,may,tue,100,0,1033,0,nonexistent,1.1,89.85,-35.78,4.63,5201.38,no
3813,43,admin.,married,high.school,no,yes,no,telephone,may,thu,618,1,223,2,failure,1.1,94.74,-28.09,2.29,5027.96,yes
3814,35,services,married,high.school,no,yes,no,cellular,may,thu,2294,1,192,0,success,-1.8,94.48,-48.51,3.7,5126.16,no
3815,37,admin.,married,high.school,no,yes,yes,cellular,jun,tue,2989,2,41,5,failure,-2.9,93.05,-35.01,3.6,4871.55,no
3816,56,unemployed,married,basic.4y,unknown,no,yes,telephone,sep,thu,118,14,1031,0,nonexistent,1.4,90.36,-35.23,5.04,5113.08,no
3817,28,admin.,divorced,professional.course,no,yes,yes,cellular,may,mon,60,5,996,0,nonexistent,-1.8,88.24,-44.62,1.18,5088.9,no
3818,40,technician,married,university.degree,no,no,no,telephone,may,mon,159,4,972,0,nonexistent,1.1,95.59,-37.45,4.99,5004.12,no
3819,42,unemployed,married,high.school,no,no,no,cellular,jul,wed,133,3,963,0,nonexistent,1.4,96.92,-42.01,4.94,4998.06,no
3820,34,blue-collar,married,unknown,no,no,no,cellular,jul,mon,4169,4,594,1,success,1.4,89.08,-44.65,3.7,4868.33,no
3821,50,entrepreneur,married,professional.course,unknown,no,no,cellular,may,mon,301,0,1017,1,failure,-1.8,91.12,-46.33,1.29,4981.82,no
3822,30,services,single,high.school,unknown,yes,no,cellular,may,thu,439,2,1022,0,nonexistent,-1.8,97.35,-44.44,1.32,4859.44,no
3823,37,admin.,married,high.school,no,yes,no,telephone,jul,thu,50,17,1025,0,nonexistent,1.4,92.88,-42.48,4.82,5222.87,no
3824,48,housemaid,single,university.degree,no,yes,yes,cellular,jun,fri,324,1,3,1,success,-2.9,91.47,-40.63,1.26,4928.99,yes
3825,41,technician,divorced,professional.course,unknown,no,yes,telephone,may,fri,272,3,964,0,nonexistent,1.1,94.08,-34.83,4.82,5165.04,no
3826,35,blue-collar,married,basic.9y,no,yes,no,telephone,jun,mon,370,1,966,0,nonexistent,1.4,97.96,-40.5,4.75,5170.59,no
3827,45,blue-collar,married,basic.6y,unknown,yes,no,cellular,aug,tue,147,1,994,0,nonexistent,1.4,95.03,-36.13,5.13,5322.2,no
3828,39,management,single,university.degree,no,no,no,cellular,oct,mon,919,1,606,3,nonexistent,-3.4,90.42,-39.09,3.59,4987.38,no
3829,51,retired,married,high.school,unknown,no,no,telephone,jun,fri,2611,1,138,1,failure,1.4,92.11,-42.85,4.59,5164.88,no
3830,34,blue-collar,married,basic.6y,unknown,yes,no,cellular,may,tue,3085,2,536,6,success,-1.8,88.96,-30.7,1.85,5058.07,no
3831,28,blue-collar,single,basic.9y,no,no,no,cellular,jul,fri,3771,4,376,6,success,1.4,95.43,-43.76,3.58,4965.49,no
3832,58,admin.,married,basic.9y,unknown,no,no,telephone,may,tue,1573,1,437,2,failure,1.1,96.7,-36.19,3.37,5062.19,no
3833,61,management,married,basic.4y,unknown,yes,no,telephone,may,thu,4204,4,191,1,success,1.1,89.15,-30.32,3.09,5406,no
3834,41,technician,single,professional.course,no,yes,no,telephone,may,mon,137,8,959,0,nonexistent,1.1,90.42,-36.83,5.04,5107.94,no
3835,60,retired,married,professional.course,unknown,no,no,telephone,may,mon,1247,1,961,4,success,1.1,94.58,-31.65,3.71,4983.14,no
3836,33,admin.,married,university.degree,no,yes,yes,telephone,may,mon,276,2,977,0,nonexistent,1.1,90.42,-36.65,4.88,5159.85,no
3837,30,admin.,single,basic.9y,unknown,yes,yes,telephone,jun,fri,13,14,1015,0,nonexistent,1.4,90.68,-41.8,5.2,5076.48,no
3838,35,admin.,married,university.degree,no,yes,yes,cellular,oct,mon,80,0,962,1,failure,-3.4,90.85,-27.59,0.75,5047.6,yes
3839,43,technician,married,professional.course,no,no,no,telephone,jun,tue,3248,1,770,3,success,1.4,94.15,-49.33,5.1,5124.89,no
3840,29,admin.,single,university.degree,no,no,no,cellular,aug,tue,4592,1,80,6,success,-2.9,90.83,-44.25,4.92,5250.01,no
3841,36,admin.,married,university.degree,unknown,no,no,cellular,aug,mon,3943,4,868,4,success,1.4,97.43,-31.63,1.82,5218.44,no
3842,30,admin.,married,high.school,no,no,no,telephone,may,wed,462,3,1003,0,nonexistent,1.1,91.64,-35.92,4.72,5393.44,no
3843,28,services,married,university.degree,unknown,yes,no,telephone,jun,tue,205,1,1013,0,nonexistent,1.4,93.04,-41.42,4.73,5060.8,no
3844,34,blue-collar,single,basic.9y,no,no,no,telephone,jun,wed,2445,0,906,4,success,1.4,93.76,-37.4,2.87,5236.09,no
3845,50,technician,married,professional.course,no,no,no,cellular,aug,mon,92,1,1009,0,nonexistent,1.4,92.5,-35.37,4.81,5149.67,no
3846,62,retired,married,university.degree,no,yes,no,cellular,oct,mon,4795,2,976,2,failure,-1.1,95.25,-39.46,2.47,5257.93,no
3847,22,unknown,single,basic.6y,unknown,yes,yes,telephone,aug,fri,310,44,951,0,nonexistent,1.1,91.36,-35.78,4.78,5450.55,yes
3848,42,services,married,high.school,no,no,no,cellular,jul,mon,1058,4,320,2,nonexistent,1.4,90.95,-49.02,1.56,5021.11,no
3849,29,admin.,married,high.school,no,unknown,unknown,cellular,nov,mon,3124,1,877,4,nonexistent,-3.4,97.43,-26.05,2.47,5047.39,no
3850,29,blue-collar,married,basic.9y,unknown,yes,yes,cellular,jul,wed,3446,0,762,3,success,1.4,92.32,-41.17,1.25,5308.53,no
3851,57,admin.,married,high.school,no,no,no,cellular,nov,fri,243,1,798,4,success,-0.1,89.88,-34.91,2.9,5353.87,no
3852,37,technician,married,professional.course,no,yes,no,cellular,may,thu,1356,0,126,2,failure,-1.8,90.5,-41.08,2.22,5241.41,no
3853,38,admin.,single,high.school,no,no,no,cellular,jul,tue,50,2,1019,0,nonexistent,1.4,92.13,-44.23,5.07,5369.25,no
3854,45,unknown,married,unknown,no,no,no,telephone,jun,thu,4643,7,463,3,success,1.4,97.13,-47.14,3.01,5297,no
3855,46,entrepreneur,single,professional.course,no,yes,no,telephone,nov,thu,4910,0,669,0,success,-0.1,91.55,-44.97,1.86,4796.63,no
3856,35,student,married,professional.course,no,no,no,cellular,aug,mon,1095,0,897,2,success,1.4,95.26,-46.45,1.55,4750.53,no
3857,52,blue-collar,single,unknown,unknown,no,yes,cellular,jul,fri,136,11,995,0,nonexistent,1.4,97.01,-42.14,4.78,5395.39,no
3858,39,admin.,single,high.school,no,no,no,telephone,jun,wed,322,2,1029,0,nonexistent,1.4,95.78,-42.25,5.14,5264.69,no
